Hinds stayed in feeding areas provided by humans until winter.,Hinds tended to stay away from these areas.
The hippo was locked in a cage under the sun.,It was severely sunburnt.
He studies the largest object in the asteroid belt.,He knew much about Ceres.
The chemist combined anhydrides with a variety of nucleophiles.,He saw that nucleophilic acyl substitution reactions was taking place.
Signals of high frequency were transmitted to tuataras.,They made no response.
A group of  men went to a restaurant for dinner.,Most of them chose to eat steak.
Acid was added to the sample of urine.,Some substances reacted with the acid.
A chemist examined the chemicals contained in marijuana.,It turned out to contain chemicals called cannabinoids.
Tom is a student majoring in the paleoanthropology.,"He ,ainly studies about the human evolution."
Ancestors of dogs and wolves lived in the same circumstances for thousands of years.,Now their offsprings are almost the same.
Kittiwakes are always hungry.,Kittiwakes eat amount of food every day.
He wanted to eat biscuits.,His mother made quick bread made with a leavening agent such as baking powder for him.
The factory wanted to mine olivine.,The workers of this factory went to the southern hemisphere to look for darker materials.
Mary loves things of clarity.,Jewelry can make her crazy.
They observed apes.,They hear sounds from those apes.
"Many of the patients were suffering from demtelinating diseases, including some with multiple sclerosis.",Doctors examined them and found many oligodendrocytes in their bodies.
Scientists recently did a research about mammals.,They found something connected with therapsids.
She took in enterokinase.,Other enzymes in her body were activated.
There is not enough polypropylene for Tom to do his research.,He tooke use of some polyethylene instead.
This instrument can detect any thermal energy.,It tests the energy the Pendula have.
Betty was infected with  salmonella.,Betty was having diarrhea.
Mixing ozone and lightning.,The experimenter found that new substances were produced.
The bacteria in milk has changed.,The milk tastes sour.
Tom saw a histogram of the survival rate of marine life.,He saw that flounders were among the shortest bars.
During the war children suffered from a deficiency of food.,Their weight were under the standard.
Lycopene is beneficial to us.,We can eat tomatoes regularly.
A cow on the farm is pregnant.,Soon the cow will have offsprings.
The teacher taught us how to read.,We learned how to comprehend.
The cursed girl had a life of eternity.,Her curse had a beginning with no end.
The gar is a kind of fish that needs to breath in water.,We can easily find gars in water.
The local hunters killed too many wolves this year.,The number of sheep grew widely and the grassland decreased rapidly thereafter.
"Despite his cirrhosis, Bob still drank heavily.","Soon, he died of worsening liver disease."
Tom was going to catch doves.,He paid close attention to the trees.
The period of summer rains comes.,Many wildflowers bloom in profusion.
The number of enzymes in Tom's body is over the average number.,He can always digest protein better than others.
This folk eat many root tubers.,They grow Dahlias for food.
Propanol is a simple example of isomer.,Propanol has different properties.
Mario is a fastener.,He can easily lift a heavy case.
Madame Curie studied radium all her life.,Her body had excessive radiation levels.
Their company has a team culture.,"Everyone, including the boss, is a team player."
The old man ate Benzodiazepines by mistake.,He had amnesia.
Mary wants to detect condition in the fetus.,Anna needs an amniocentesis.
His major job is evangelism.,He brought good news to others.
He tried to caught the bass.,The bass opened its mouth and guzzled his hand.
Tom went to the dentist to fix his caries.,The treatment process producedamalgam waste.
"Tim, who has a medical history with hypertension, recently felt uncomfortable.",He was diagnosed with something wrong with ventricular.
Lamba tried to find the home of this waterbuck.,He found its home was a certain range of prairie.
Tim recently bought a gyroscope.,He found the gyroscope can whirl for a long time.
Infected cells may not function as usual.,Catheters are usually the first place to have such cells.
I asked him to give me the agreement.,He sent me the bound papers the next day.
Mary breastfeeds her child.,Mary's menstrual bleeding has decreased.
Tom always likes to eat some pickled products.,He is suffering from kidney stones.
Amy switched on the current in the lab class.,Amy saw the phenomenon of electrolysis.
The crematory has poured some remains into the sea.,The remains disseminated far away.
