,cause,effect,explanation,Cause:Effect,Cause+Truth:Effect,Cause:Truth+Effect,CEQ
2014,Poor John doesn't want to pay taxes.,He was forced to pay taxed and fined.,Taxation is the process of paying taxes.,0.02428294682765554,0.03239524410423566,0.02716309904933795,0.008112297276580117
2015,My mom keeps cleaning in my room.,I keep sneezing.,Sneezing is a common cause of sneezes.,0.017309291676990676,0.02490747870383383,0.018210792116983746,0.007598187026843152
2016,The farmer measured the hardness of a wheat kernel.,The PSI he got was 5.,Hardness is the number of times a unit of hardness refers to the amount of time a unit has to be.,0.011837172028575106,0.01614627254679068,0.01768287065793901,0.005845698629363903
2017,Tom is a new pilot.,He has to attend flight schools.,Pilots attend schools.,0.03364402725298065,0.010894678410147648,0.03293383020107414,-0.0007101970519065096
2018,Many helpers came to aid the flood hit area.,Situations of this area got much better.,Floods have effects.,0.033588423325786404,0.026837774127557067,0.02219341941644607,-0.006750649198229337
2019,Tom picked up some eucalyptus blossom.,He saw ants on the petals.,Ants are very sensitive to light.,0.08127266844804192,0.052245648893744896,0.10096582817306417,0.019693159725022252
2020,The environment is clean.,It is a good place for canaries to live.,Canaries have habitats.,0.009566025436607659,0.03348355982079185,0.0059811058975373374,0.02391753438418419
2021,There is a male pig and a female big in the pigpen.,They have a small pig baby.,Pigpens have babies.,0.0152476920143834,0.013743019949103142,0.013763117085261248,-0.0014845749291221514
2022,The tendril nearest the watermelon turned brow.,The farmer picked the ripen melon up.,Ripenmelons have tendrils.,0.17247582016410576,0.1501088787083045,0.15094565096715648,-0.021530169196949278
2023,These abalones were too small to be sold.,They were kept for reproducing baby abalones.,Abalones are the smallest of all abalone species.,0.012004034241937253,0.005012577231518906,0.011285100607592458,-0.0007189336343447952
2024,An address stresses one's presence.,Kings seek addresses.,Kings seek residences.,0.00709951461933889,0.0050573566093718705,0.008740773875512751,0.0016412592561738607
2025,Tom begins his puberty.,His childhood ends.,Puberty is a time when children begin to develop into adults.,0.024524525510041726,0.040498609259023356,0.01417775352540595,0.01597408374898163
2026,He sang into the microphone.,Sound waves are converted to electrical voltages.,Microwaves convert sound waves.,0.022030447844060223,0.017120709482087274,0.017937901670928267,-0.004092546173131956
2027,Tom got a fever.,"First only his head was hot, now his whole body is hot.",Fever is caused by the body's reaction to heat.,0.009309989527394607,0.028124617983055947,0.014940693197398833,0.018814628455661342
2028,Anurans are hungry.,They will have a physiological reaction when they meet the prey.,Aurans feed on prey.,0.004617789501149607,0.0036861430758785784,0.0039205067820452235,-0.0006972827191043833
2029,Tom forgot to water the willow saplings.,The willow sapling died.,Willows require water.,0.016641446205507907,0.02463206591013497,0.024747522037661725,0.008106075832153819
2030,John wanted to raise a semi-hardy perennial.,He raised buttercups.,Mushrooms are hardy perennials.,0.003171194325267207,0.002751952361065228,0.01308082082592235,0.009909626500655144
2031,Mary had good results in recent practice tests.,She got satisfactory results in the formal test.,Procedures include examinations.,0.011972905033992742,0.01750169598705327,0.01390949387232934,0.0055287909530605285
2032,Jenny's breasts are stunted.,Doctors diagnosed low estrogen levels in her body.,Empowerment refers to the ability to stimulate the body's natural estrogen production.,0.0020704002562013054,0.028519632890142463,0.002222007285296268,0.026449232633941156
2033,Many of his pet birds were malnourished.,They all died prematurely.,Malnourishment is a leading cause of premature death in birds.,0.004538317537032193,0.013897893293406568,0.05267213244664722,0.04813381490961503
2034,Tom came into contact with a rhinovirus patient.,Tom got bronchitis.,Rhinoviruses are very contagious.,0.016019540061258882,0.014170881005881488,0.016178903321864658,0.00015936326060577571
2035,John polished the diamond perfectly.,Many beautiful facets appeared which makes the diamond more shining.,Diamonds have brilliant facets.,0.08298451115063056,0.08877122661774081,0.08004800065482637,0.005786715467110251
2036,More and more habitats of wild animals are well protected.,The diversity of animals increased.,Evolution is the ability to adapt to new environments.,0.04741605398970759,0.04258057813368033,0.06596374738973132,0.018547693400023726
2037,How well the vessels function can be defined.,People use reactivity to indicate the vessels function.,Reactivity is a measure of the ability of a vessel to function.,0.017209255894776482,0.01832326590808918,0.01823781975297248,0.0011140100133126968
2038,The god inparted me a divine life changing my nature.,I got regeneration.,Growth is the process of transforming one's nature into another.,0.030429958242442493,0.020810486939513012,0.04392138973860545,0.01349143149616296
2039,There are three rails in my hometown.,The third rail is the most busy one.,Railways have trains.,0.001612625937150383,0.00014186213758657037,0.0014504895431928246,-0.00016213639395755842
2040,Jack watched a soccer game.,Jack saw wonderful headshots.,Headshots are the most common type of headshot in soccer.,0.03412647415304436,0.01693647555159285,0.032585773050270585,-0.001540701102773774
2041,Mary is a policewomon in that community.,She helps residents in the community a lot.,Policewomen help residents.,0.007045837935136115,0.009709491354908275,0.008452795456837322,0.00266365341977216
2042,They studied the chemical components of several fruits.,They found both kiwis and papaya have proteine-splitting enzyme.,Proteine is a chemical component of many fruits.,0.020948794358597884,0.027073164818685908,0.021325293525597352,0.006124370460088024
2043,Jerry used tomography when observing the earth.,He got a three-dimensional image of the earth.,Tomography is used to observe the earth in three dimensions.,0.015940975370692938,0.014659938201253914,0.014760980679464464,-0.001179994691228474
2044,Jack ate an expired can and went into a coma.,He was diagnosed with botulism.,Botulism is the most common cause of death in children.,0.009149812636540305,0.04509435521243879,0.014079178237437297,0.035944542575898485
2045,Voldemort is a potential evil mage.,Voldemort became the ultimate villain in the end.,Evil is the ultimate cause of death.,0.018739365655514487,0.022434830084441873,0.01660168929281331,0.0036954644289273857
2046,Lucy doesn't  know why the girl was killed in the trailer.,She decided to watch the whole movie.,Trailers have scenes.,0.044513162706612014,0.03975185004257012,0.04499521678120445,0.000482054074592439
2047,This research needs to choose a creature with no head but complex life.,The researchers finally chose shellfish.,Shellfish have no heads at all.,0.02249128807166291,0.018265225951019686,0.02320590026169211,0.0007146121900292006
2048,All kinds of white blood cells were damaged to some extent.,Neutrophils known as granulocytes were damaged.,Granulocytes are white blood cell types most often involved in the regeneration of white matter.,0.1410408495228743,0.15521536756965332,0.11054632283031278,0.014174518046779022
2049,He was sick of mud.,He was unwilling to go to the dams.,Dams provide water.,0.004222061991050723,0.007377026541199328,0.004351780630767993,0.0031549645501486043
2050,Mary grabbed a bunch of some kind of plant with foliage and asked what' s it.,Her mother told her that it was rosemaries.,Rosemaries have foliage.,0.027259167191781026,0.024935144046761153,0.028065806055258123,0.0008066388634770973
2051,Tom wants to split a wooden stick in two.,He cut the stick with a saw.,Sticks have saws.,0.0062111286259573335,0.00554705506624109,0.0055544984500033485,-0.000656630175953985
2052,This old man died.,His whole life ended.,Death is the end of a life.,0.0331705550179812,0.02296329469931601,0.037557058722195426,0.0043865037042142285
2053,Everyone is equal.,"No matter what their gender is, all people can take any transportation.",Cities have bathrooms.,0.009832857571659775,0.0013827720980935983,0.008060666465673052,-0.001772191105986724
2054,The mice tried to look around for the softest material.,They built nests with the materials they found.,Mice build nests with softest materials.,0.06120247405573585,0.049043961204374834,0.05191749655580684,-0.009284977499929015
2055,Tom was standing in the river and can't move a step.,His legs are entangled in duckweed.,Duckweed is one of the leading causes of death in the United States.,0.026432673493777255,0.019238044006184018,0.028159770731165542,0.0017270972373882865
2056,Mike is crazy about the ancient crafts of Oman.,He adores rug making desperately.,Rugs are one of the most ancient crafts in the Arabian Peninsula.,0.009074461081422635,0.009574206197368422,0.03784796588410518,0.028773504802682547
2057,The ancestors took their descendants to a new habitat.,The latter became used to it.,Deserts have habitats.,0.004737777983605648,0.004204036028073334,0.004215857872872215,-0.0005219201107334323
2058,There are several kinds of mites living in the chicken coop.,These mites attack poultry.,Mites are a common cause of death in chicken coops.,0.07730373467144687,0.10162014317664662,0.08451819705519566,0.024316408505199755
2059,Susan used John's intellectual property without permission.,Susan was accused for plagiarism.,Plagiarism is a serious offense against intellectual property.,0.02595302437818688,0.03937897805457349,0.0445037233139971,0.018550698935810222
2060,Tom studies Transduction in microrganisms.,He often learns about bacteria for his study.,Transduction is one of the most misunderstood aspects of microbiology.,0.001723116885494375,0.009764289583689797,0.002653728594848371,0.00804117269819542
