The propeller is working. The metal shaft is spinning.,Propellers turn metal shafts., The propeller spins.
He went to learn to skate today. He skated for hours on the rink.,Skates  glides., He's a good skater.
"There is a report about the daily life of the president. The president has a reasonable schedule, regular exercise and a substantial schedule of work.",Presidents have active lifestyle., His schedule is consistent with the needs of the people he serves.
The engine has broken. Tom found a adhesive with top viscosity.,Adhesive has degrees.,Vacuum is applied to the top surface of the engine.
The man has commited sins such as robbery. He gets paralysis.,Paralysis is a picture of the result of sin.,"

Murder is the most common crime in the United States."
Lucy gave birth to twins but couldn't afford the living of them. She sent them into different strange families.,Twins raise in different environments.,"

""I have no desire to live in another world,"" she said."
Cathy likes to keep bees in her spare time. Cathy wears special clothing to protect herslef.,Beekeepers use special clothing to protect themselves from stings.,Bees are known to be sensitive to ultraviolet light.
Scientists wants to explore something related to carbamic acid. They have found urethanes and carbonic acid.,Urethanes are esters of carbamic acid a half amide of carbonic acid.,Carbamic acid is a chemical compound found in the body.
John wants to know how chromatids appear. The teacher asked him to observe the anaphase of spindle fibers division.,Chromatids move apart during anaphase by the spindle fibers., Chromatids are a group of protein-coupled proteins.
Tom likes geology and biological. He chooses to study paleontology.,Paleontology is the biological part of geology., Geology is the study of the physical environment.
The fisherman stopped the movement of the crab. The crab caught the fisherman's hand by its pincers.,Crabs wave their pincers in the air as a defense when they are disturbed.,"

Carpets are used to catch fish."
Air bubbles developed in the water column. Tensiometers failed.,Tensiometers fail when air bubbles develop in the water column.,Bubbles can be detected by measuring the amount of water in the air column.
There are hammerheads in the aquarium. They consume a lot of sweets every day.,Hammerheads have sweet teeth.,Mammals feed on honey.
He was in need of money. He sold his artifacts for a large of money.,Artifacts have values.,"

""I have a lot of money,"" he said."
The heart contracted. The valves of the heart closed.,Valves close the ostia when the heart contracts., Heart failure occurs when the heart is unable to pump enough blood.
I have a sweet tooth and feel dizzy sometimes. My doctor wants me to be tested for diabetes.,Dizziness can be a symptom of diabetes reflecting dehydration from high blood sugar.,"

Diabetes is the most common cause of death in the United States."
Tom has observed that there some leaves attaching to the trunk. He recognized that it is a plam.,Palms are monocots as evidenced by their leaf attachments to their trunks.,Plam is a plant with leaves attached to its trunk.
Tom's heart beat faster because of smoking. The doctor injected Tom with amiodarone.,Amiodarone decreases the effects of chemicals on the heart.,"

Amiodarones are the most common cause of death in the United States."
The soldier was thinking how to kill the dragon. He excluded the usage of posion.,Dragons are immune to poison.,"

Associations Edit

Notes Edit."
I catch a fever. Fleas bite me today.,Fleas bite sick people., I have fever.
Jack's country is at war. He was resettled in Russia.,Resettlement occurs when the refugee has no hope of returning safely to the home country., He is a prisoner of war.
Tom wants to made some cider. Tom stores some apple juice.,Cider is made from fermented apple juice., He makes cider.
Historians studied the characteristics of human society in various eras. They found that the enactment of law was an essential cornerstone of social development.,Legislation is the genetic code of society., Law is a central part of social life.
John gave us a formal presentation of his idea. More people in us were attracted by it.,Presentation draws further attention.,"

I think the general public is attracted to ideas."
The Cockroaches infected Tom. Tom might have salmonella.,Cockroaches carry diseases like salmonella., Salmonella is a bacterial infection caused by the bacterium Enterobacteriaceae.
Linda likes to rub her nostrils with her fingers. She often gets nosebleeds.,Nosebleeds are due to the rupture of small blood vessels in the lining of the nose.,"

Nervousness is a natural part of the human body."
